"g1id","g2id","y","ix","g1x","g2x"
2,23,4,5,1,1
77,23,3,4,0,1
130,23,4,3,0,1
147,23,3,3,0,1
113,23,3,3,0,1
97,23,3,4,0,1
149,23,4,4,0,1
58,23,5,3,1,1
135,23,2,3,1,1
119,23,3,4,0,1
85,23,5,5,0,1
120,23,2,4,1,1
139,23,4,3,1,1
89,23,3,3,1,1
124,23,5,4,0,1
20,23,3,3,1,1
3,23,3,4,0,1
73,23,4,5,0,1
74,23,5,4,0,1
74,23,5,4,0,1
76,23,4,3,1,1
76,23,5,5,1,1
59,23,4,4,0,1
83,23,5,4,1,1
112,23,6,4,0,1
130,23,4,4,0,1
78,23,5,3,1,1
79,23,4,5,0,1
10,23,5,3,0,1
63,23,4,4,1,1
19,23,3,4,1,1
83,23,4,4,1,1
101,23,4,5,0,1
101,23,3,5,0,1
51,23,4,4,1,1
5,23,2,4,0,1
104,23,3,3,0,1
104,23,4,4,0,1
40,23,4,4,0,1
70,23,6,5,0,1
105,23,5,3,0,1
105,23,6,5,0,1
105,23,5,5,0,1
8,23,4,3,1,1
8,23,4,4,1,1
43,23,3,4,0,1
55,23,4,3,0,1
39,23,5,4,1,1
57,23,4,4,0,1
6,23,5,5,1,1
46,23,4,4,0,1
58,23,4,3,1,1
64,23,3,4,0,1
41,23,4,3,1,1
7,23,4,4,0,1
9,23,2,4,1,1
10,23,5,3,0,1
10,23,4,4,0,1
63,23,5,4,1,1
34,23,3,4,0,1
63,23,4,4,1,1
63,23,4,5,1,1
69,23,2,3,1,1
47,23,4,3,0,1
30,23,4,3,1,1
2,23,4,3,1,1
8,23,5,5,1,1
50,23,4,4,0,1
27,23,4,4,0,1
68,23,3,4,0,1
57,23,4,4,0,1
29,23,3,4,0,1
88,23,3,4,1,1
31,23,5,3,0,1
66,23,4,4,1,1
20,23,4,5,1,1
38,23,3,4,0,1
29,23,2,3,0,1
51,23,3,4,1,1
57,23,4,5,0,1
11,23,4,4,0,1
24,23,3,4,1,1
44,23,3,4,1,1
78,23,4,3,1,1
32,23,4,4,0,1
86,23,4,4,0,1
22,23,3,5,1,1
57,23,4,3,0,1
28,23,4,3,0,1
47,23,4,4,0,1
35,23,6,4,1,1
65,23,5,3,0,1
33,23,6,5,0,1
28,23,4,4,0,1
52,23,3,5,0,1
18,23,5,3,1,1
53,23,4,3,1,1
14,23,4,4,0,1
17,23,4,2,0,1
70,23,5,4,0,1
116,24,5,3,0,1
85,24,5,4,0,1
112,24,3,3,0,1
130,24,4,4,0,1
124,24,5,4,0,1
89,24,6,5,1,1
109,24,4,4,1,1
128,24,3,3,0,1
112,24,4,4,0,1
108,24,2,3,0,1
102,24,5,4,0,1
116,24,4,2,0,1
111,24,4,3,0,1
111,24,4,2,0,1
106,24,3,4,1,1
106,24,2,3,1,1
107,24,4,3,0,1
91,24,3,3,0,1
97,24,4,3,0,1
62,24,5,4,0,1
132,24,5,5,0,1
103,24,4,5,1,1
111,24,5,5,0,1
21,24,5,6,0,1
92,24,4,3,0,1
117,24,4,5,1,1
113,24,5,5,0,1
80,24,3,3,0,1
115,24,3,3,1,1
81,24,6,5,1,1
58,24,4,3,1,1
24,24,4,3,1,1
101,24,6,3,0,1
97,24,4,3,0,1
74,24,4,3,0,1
62,24,4,4,0,1
75,24,5,4,1,1
88,24,3,3,1,1
123,24,3,4,1,1
2,24,3,4,1,1
54,24,4,3,0,1
73,24,4,4,0,1
125,24,4,4,1,1
74,24,3,4,0,1
126,24,5,4,1,1
145,24,5,5,0,1
145,24,4,3,0,1
76,24,4,4,1,1
112,24,2,3,0,1
8,24,4,5,1,1
43,24,4,5,0,1
114,24,5,4,0,1
79,24,5,4,0,1
27,24,5,3,0,1
62,24,5,4,0,1
80,24,4,6,0,1
75,24,4,3,1,1
63,24,3,5,1,1
82,24,5,4,0,1
82,24,5,5,0,1
117,24,5,5,1,1
65,24,5,5,0,1
118,24,4,6,0,1
101,24,6,5,0,1
66,24,3,5,1,1
84,24,3,4,1,1
32,24,4,4,0,1
148,24,5,3,1,1
148,24,4,3,1,1
104,24,4,4,0,1
138,24,4,4,0,1
122,24,4,4,0,1
105,24,5,4,0,1
36,24,5,5,0,1
54,24,3,4,0,1
54,24,4,3,0,1
141,24,4,4,1,1
124,24,4,3,0,1
22,24,5,4,1,1
93,24,6,5,1,1
58,24,3,3,1,1
128,24,3,4,0,1
128,24,3,3,0,1
77,24,5,3,0,1
42,24,4,5,1,1
60,24,5,5,0,1
43,24,4,3,0,1
114,24,5,5,0,1
148,24,5,4,1,1
46,24,4,4,0,1
46,24,4,5,0,1
133,24,6,3,1,1
133,24,4,3,1,1
134,24,3,4,0,1
137,24,4,4,1,1
137,24,4,4,1,1
104,24,4,4,0,1
121,24,4,4,0,1
70,24,3,3,0,1
70,24,3,3,0,1
140,24,5,3,0,1
42,24,3,5,1,1
73,24,3,3,0,1
4,24,5,5,1,1
76,24,3,4,1,1
41,24,5,4,1,1
146,24,5,5,1,1
146,24,5,5,1,1
147,24,2,4,0,1
44,24,5,3,1,1
114,24,4,4,0,1
44,24,3,5,1,1
63,24,3,4,1,1
150,24,5,4,0,1
47,24,4,3,0,1
53,24,4,3,1,1
48,24,4,4,0,1
51,24,4,5,1,1
104,24,3,4,0,1
34,24,4,5,0,1
139,24,5,4,1,1
139,24,5,5,1,1
18,24,6,4,1,1
2,24,5,4,1,1
55,24,5,4,0,1
57,24,4,3,0,1
17,24,3,4,0,1
25,24,4,4,1,1
7,24,2,3,0,1
14,24,5,4,0,1
26,24,3,4,1,1
26,24,2,2,1,1
3,24,3,4,0,1
15,24,3,3,0,1
44,24,4,3,1,1
16,24,5,4,1,1
11,24,6,5,0,1
25,24,4,5,1,1
35,24,4,4,1,1
13,24,4,3,1,1
19,24,4,4,1,1
138,24,4,3,0,1
30,24,6,4,1,1
1,24,5,4,0,1
34,24,4,3,0,1
138,24,3,4,0,1
131,24,5,5,0,1
4,24,3,2,1,1
130,24,5,5,0,1
57,24,5,4,0,1
58,24,4,4,1,1
14,24,5,5,0,1
6,24,3,4,1,1
83,25,5,4,1,1
89,25,3,4,1,1
88,25,4,4,1,1
126,25,4,4,1,1
24,25,4,4,1,1
112,25,4,4,0,1
62,25,5,5,0,1
126,25,3,3,1,1
62,25,4,3,0,1
82,25,3,4,0,1
106,25,5,5,1,1
83,25,4,4,1,1
118,25,5,5,0,1
84,25,5,4,1,1
102,25,5,3,0,1
16,25,5,4,1,1
137,25,4,3,1,1
132,25,4,5,0,1
126,25,3,4,1,1
81,25,5,4,1,1
116,25,5,4,0,1
82,25,4,4,0,1
122,25,4,3,0,1
124,25,4,3,0,1
124,25,5,3,0,1
125,25,3,4,1,1
91,25,4,4,0,1
92,25,3,4,0,1
144,25,4,5,1,1
92,25,3,4,0,1
25,25,5,5,1,1
129,25,4,3,1,1
118,25,4,5,0,1
61,25,5,4,1,1
131,25,3,3,0,1
80,25,5,3,0,1
132,25,4,4,0,1
127,25,4,4,0,1
64,25,2,3,0,1
117,25,3,4,1,1
49,25,4,5,0,1
101,25,5,4,0,1
15,25,4,5,0,1
85,25,5,3,0,1
28,25,2,4,0,1
86,25,5,4,0,1
121,25,3,5,0,1
139,25,5,3,1,1
53,25,4,3,1,1
106,25,5,4,1,1
71,25,5,5,0,1
107,25,3,4,0,1
107,25,2,4,0,1
142,25,4,3,1,1
91,25,3,3,0,1
5,25,4,6,0,1
92,25,3,4,0,1
93,25,3,5,1,1
94,25,4,4,1,1
94,25,3,3,1,1
8,25,4,3,1,1
8,25,4,4,1,1
78,25,2,3,1,1
113,25,5,4,0,1
27,25,3,5,0,1
97,25,4,4,0,1
11,25,4,5,0,1
46,25,4,2,0,1
81,25,4,5,1,1
116,25,4,3,0,1
99,25,3,5,1,1
117,25,4,3,1,1
135,25,4,5,1,1
135,25,3,4,1,1
119,25,5,4,0,1
33,25,5,4,0,1
120,25,5,4,1,1
87,25,5,4,0,1
87,25,5,4,0,1
87,25,4,3,0,1
105,25,5,4,0,1
36,25,6,6,0,1
36,25,5,4,0,1
4,25,4,3,1,1
108,25,3,3,0,1
73,25,5,4,0,1
109,25,5,5,1,1
57,25,5,4,0,1
23,25,4,4,1,1
23,25,4,5,1,1
42,25,4,4,1,1
42,25,4,5,1,1
112,25,2,3,0,1
130,25,5,4,0,1
45,25,4,4,1,1
115,25,3,3,1,1
29,25,4,3,0,1
12,25,2,3,1,1
99,25,2,3,1,1
13,25,4,5,1,1
13,25,5,5,1,1
31,25,4,4,0,1
83,25,3,3,1,1
14,25,4,3,0,1
102,25,4,4,0,1
16,25,5,5,1,1
137,25,5,3,1,1
104,25,3,4,0,1
104,25,5,4,0,1
140,25,5,4,0,1
143,25,5,4,1,1
6,25,5,3,1,1
75,25,4,3,1,1
111,25,3,4,0,1
59,25,5,4,0,1
95,25,4,4,0,1
136,25,4,3,1,1
66,25,5,3,1,1
78,25,3,3,1,1
114,25,4,4,0,1
62,25,5,3,0,1
28,25,3,5,0,1
98,25,5,4,1,1
12,25,3,4,1,1
30,25,4,3,1,1
53,25,4,4,1,1
136,25,3,3,1,1
21,25,4,5,0,1
34,25,5,4,0,1
45,25,5,4,1,1
18,25,4,3,1,1
53,25,6,6,1,1
53,25,4,4,1,1
76,25,4,4,1,1
36,25,5,3,0,1
140,25,4,4,0,1
54,25,4,4,0,1
67,25,4,4,1,1
56,25,5,6,1,1
138,25,6,5,0,1
80,25,4,2,0,1
75,25,4,4,1,1
58,25,4,3,1,1
145,25,6,5,0,1
145,25,5,4,0,1
24,25,3,4,1,1
41,25,4,4,1,1
8,25,5,5,1,1
61,25,4,3,1,1
132,25,3,3,0,1
131,25,4,3,0,1
22,25,3,4,1,1
68,25,4,3,0,1
138,25,5,4,0,1
136,25,3,4,1,1
33,25,4,4,0,1
79,25,5,5,0,1
9,25,5,5,1,1
70,25,5,5,0,1
76,25,3,5,1,1
65,25,5,5,0,1
57,25,4,2,0,1
144,25,3,5,1,1
10,25,4,3,0,1
144,25,2,4,1,1
147,25,3,3,0,1
22,25,5,5,1,1
34,25,5,4,0,1
65,25,5,4,0,1
1,26,3,2,0,0
75,26,5,3,1,0
82,26,4,4,0,0
4,26,4,4,1,0
108,26,4,4,0,0
7,26,4,3,0,0
5,26,4,5,0,0
83,26,5,4,1,0
118,26,4,4,0,0
125,26,3,4,1,0
83,26,6,3,1,0
14,26,5,4,0,0
118,26,2,3,0,0
13,26,3,2,1,0
67,26,4,5,1,0
102,26,5,4,0,0
129,26,4,4,1,0
5,26,4,3,0,0
6,26,5,4,1,0
81,26,4,3,1,0
122,26,4,4,0,0
105,26,6,5,0,0
96,26,4,4,1,0
106,26,4,4,1,0
78,26,4,4,1,0
114,26,4,3,0,0
90,26,2,3,0,0
121,26,3,4,0,0
92,26,5,5,0,0
105,26,4,4,0,0
7,26,2,3,0,0
106,26,5,5,1,0
71,26,3,3,0,0
95,26,4,4,0,0
73,26,6,5,0,0
74,26,5,4,0,0
97,26,3,4,0,0
134,26,4,3,0,0
134,26,4,3,0,0
106,26,3,4,1,0
101,26,5,3,0,0
3,26,5,5,0,0
101,26,5,4,0,0
101,26,4,3,0,0
4,26,5,5,1,0
120,26,3,4,1,0
121,26,3,3,0,0
69,26,5,4,1,0
87,26,4,3,0,0
1,26,4,4,0,0
139,26,3,2,1,0
18,26,4,4,1,0
56,26,5,4,1,0
144,26,3,4,1,0
93,26,5,4,1,0
59,26,5,5,0,0
8,26,4,4,1,0
43,26,3,3,0,0
43,26,3,5,0,0
148,26,5,6,1,0
148,26,5,4,1,0
116,26,3,4,0,0
100,26,4,4,1,0
100,26,5,4,1,0
135,26,4,4,1,0
135,26,3,3,1,0
84,26,4,4,1,0
120,26,3,3,1,0
51,26,4,5,1,0
139,26,3,4,1,0
52,26,4,5,0,0
122,26,5,4,0,0
71,26,5,4,0,0
106,26,3,3,1,0
141,26,4,3,1,0
55,26,5,4,0,0
91,26,4,3,0,0
111,26,3,4,0,0
58,26,5,3,1,0
42,26,6,5,1,0
42,26,5,5,1,0
113,26,5,4,0,0
43,26,2,3,0,0
131,26,3,3,0,0
62,26,4,5,0,0
45,26,4,4,1,0
46,26,4,5,0,0
150,26,6,6,0,0
47,26,5,4,0,0
48,26,4,4,0,0
65,26,3,3,0,0
32,26,4,3,0,0
32,26,5,5,0,0
16,26,4,4,1,0
86,26,5,3,0,0
68,26,4,4,0,0
34,26,5,3,0,0
34,26,5,3,0,0
35,26,3,4,1,0
35,26,4,4,1,0
140,26,4,4,0,0
19,26,2,4,1,0
54,26,3,4,0,0
108,26,3,4,0,0
56,26,5,4,1,0
23,26,4,6,1,0
59,26,4,3,0,0
9,26,3,5,1,0
130,26,4,4,0,0
44,26,6,4,1,0
44,26,5,3,1,0
149,26,4,3,0,0
29,26,3,5,0,0
30,26,3,5,1,0
30,26,2,2,1,0
66,26,4,3,1,0
136,26,4,4,1,0
136,26,4,3,1,0
50,26,4,4,0,0
34,26,6,4,0,0
18,26,4,3,1,0
1,26,4,4,0,0
72,26,4,4,1,0
113,26,5,3,0,0
5,26,4,3,0,0
28,26,5,3,0,0
24,26,3,3,1,0
59,26,4,5,0,0
7,26,3,4,0,0
112,26,4,3,0,0
26,26,5,5,1,0
27,26,5,5,0,0
29,26,3,3,0,0
29,26,2,4,0,0
69,26,3,3,1,0
31,26,5,5,0,0
14,26,6,5,0,0
22,26,5,5,1,0
67,26,4,5,1,0
114,26,5,3,0,0
17,26,5,5,0,0
17,26,4,4,0,0
68,26,4,5,0,0
69,26,4,5,1,0
54,26,4,6,0,0
79,26,5,4,0,0
77,26,3,3,0,0
28,26,4,4,0,0
62,26,3,3,0,0
60,26,5,4,0,0
55,26,4,4,0,0
43,26,4,4,0,0
79,26,5,4,0,0
80,26,4,5,0,0
41,26,3,5,1,0
78,26,4,5,1,0
70,26,5,4,0,0
62,26,3,3,0,0
44,26,5,4,1,0
145,27,4,3,0,0
133,27,4,3,1,0
126,27,4,5,1,0
94,27,4,4,1,0
137,27,4,4,1,0
147,27,5,3,0,0
141,27,4,4,1,0
142,27,5,4,1,0
123,27,6,5,1,0
117,27,4,3,1,0
100,27,5,3,1,0
150,27,5,4,0,0
145,27,5,4,0,0
138,27,3,3,0,0
94,27,5,4,1,0
13,27,5,4,1,0
137,27,4,4,1,0
135,27,4,3,1,0
101,27,4,4,0,0
132,27,5,5,0,0
86,27,5,4,0,0
134,27,5,4,0,0
140,27,5,4,0,0
137,27,4,3,1,0
22,27,5,5,1,0
122,27,4,5,0,0
8,27,3,3,1,0
147,27,5,5,0,0
124,27,3,4,0,0
148,27,3,4,1,0
137,27,6,5,1,0
132,27,5,4,0,0
149,27,5,4,0,0
63,27,3,4,1,0
82,27,5,4,0,0
118,27,4,4,0,0
101,27,3,4,0,0
136,27,4,3,1,0
136,27,6,4,1,0
85,27,4,5,0,0
16,27,4,4,1,0
121,27,4,5,0,0
98,27,3,4,1,0
106,27,4,4,1,0
4,27,5,5,1,0
121,27,5,3,0,0
146,27,6,5,1,0
147,27,5,5,0,0
148,27,4,3,1,0
131,27,3,4,0,0
131,27,3,5,0,0
10,27,5,3,0,0
115,27,3,4,1,0
144,27,5,5,1,0
81,27,2,4,1,0
81,27,4,5,1,0
47,27,5,5,0,0
14,27,5,4,0,0
119,27,4,4,0,0
67,27,4,4,1,0
68,27,3,5,0,0
68,27,3,3,0,0
122,27,5,4,0,0
18,27,5,4,1,0
3,27,5,4,0,0
20,27,2,4,1,0
125,27,3,4,1,0
108,27,3,3,0,0
91,27,5,3,0,0
109,27,4,5,1,0
74,27,5,4,0,0
6,27,3,5,1,0
23,27,4,5,1,0
7,27,6,4,0,0
8,27,2,4,1,0
112,27,3,4,0,0
77,27,5,4,0,0
147,27,4,3,0,0
97,27,4,4,0,0
115,27,3,4,1,0
64,27,4,5,0,0
19,27,3,4,1,0
83,27,3,4,1,0
119,27,4,4,0,0
49,27,4,4,0,0
85,27,3,4,0,0
105,27,4,3,0,0
88,27,5,4,1,0
88,27,6,5,1,0
76,27,4,3,1,0
9,27,5,3,1,0
55,27,4,3,0,0
21,27,4,3,0,0
22,27,5,5,1,0
92,27,4,4,0,0
75,27,5,6,1,0
6,27,3,4,1,0
128,27,3,3,0,0
25,27,3,3,1,0
78,27,2,3,1,0
78,27,2,2,1,0
52,27,4,4,0,0
77,27,4,3,0,0
54,27,3,2,0,0
67,27,4,4,1,0
33,27,4,6,0,0
92,27,4,4,0,0
34,27,4,3,0,0
40,27,3,3,0,0
53,27,6,4,1,0
71,27,4,5,0,0
90,27,3,3,0,0
38,27,4,4,0,0
56,27,4,4,1,0
28,27,2,4,0,0
45,27,5,4,1,0
75,27,4,2,1,0
59,27,3,4,0,0
77,27,5,4,0,0
42,27,5,4,1,0
49,27,6,4,0,0
79,27,5,4,0,0
132,27,5,4,0,0
80,27,5,4,0,0
92,27,4,3,0,0
46,27,4,4,0,0
12,27,3,4,1,0
30,27,4,3,1,0
19,27,2,4,1,0
48,27,4,4,0,0
37,27,6,5,0,0
61,27,4,5,1,0
45,27,6,5,1,0
59,27,4,4,0,0
57,27,5,4,0,0
25,27,4,5,1,0
58,27,4,4,1,0
59,27,3,3,0,0
36,27,4,5,0,0
54,27,4,6,0,0
26,27,3,3,1,0
63,27,4,4,1,0
18,27,5,3,1,0
11,27,5,4,0,0
23,27,4,4,1,0
61,27,3,5,1,0
110,27,5,4,1,0
41,27,5,5,1,0
137,28,6,3,1,0
102,28,5,4,0,0
125,28,4,3,1,0
102,28,5,4,0,0
86,28,5,4,0,0
136,28,2,3,1,0
84,28,3,5,1,0
150,28,2,4,0,0
104,28,4,3,0,0
126,28,4,3,1,0
82,28,4,4,0,0
119,28,3,3,0,0
73,28,3,4,0,0
109,28,3,3,1,0
138,28,4,4,0,0
118,28,4,4,0,0
95,28,5,3,0,0
140,28,3,4,0,0
123,28,4,4,1,0
122,28,5,4,0,0
109,28,3,4,1,0
80,28,4,4,0,0
110,28,4,4,1,0
122,28,5,4,0,0
46,28,3,3,0,0
117,28,4,3,1,0
83,28,4,3,1,0
124,28,3,5,0,0
101,28,3,3,0,0
103,28,4,5,1,0
104,28,5,4,0,0
104,28,4,3,0,0
29,28,4,4,0,0
64,28,3,3,0,0
141,28,5,5,1,0
71,28,4,4,0,0
37,28,6,5,0,0
90,28,5,5,0,0
50,28,4,3,0,0
109,28,4,4,1,0
51,28,3,5,1,0
87,28,4,3,0,0
105,28,3,4,0,0
145,28,4,4,0,0
94,28,4,3,1,0
112,28,5,6,0,0
113,28,4,3,0,0
114,28,3,4,0,0
51,28,4,3,1,0
81,28,6,4,1,0
46,28,3,4,0,0
47,28,4,4,0,0
13,28,5,4,1,0
67,28,4,6,1,0
114,28,3,5,0,0
67,28,4,5,1,0
68,28,3,5,0,0
51,28,5,4,1,0
53,28,4,4,1,0
106,28,3,3,1,0
72,28,3,4,1,0
90,28,4,3,0,0
125,28,4,4,1,0
110,28,4,3,1,0
145,28,3,4,0,0
112,28,4,4,0,0
77,28,4,3,0,0
130,28,4,3,0,0
113,28,4,2,0,0
78,28,4,3,1,0
131,28,5,3,0,0
131,28,5,4,0,0
114,28,3,4,0,0
28,28,3,3,0,0
150,28,4,5,0,0
52,28,3,4,0,0
64,28,3,4,0,0
82,28,4,4,0,0
13,28,4,4,1,0
83,28,4,4,1,0
66,28,3,5,1,0
32,28,3,3,0,0
50,28,5,5,0,0
87,28,3,3,0,0
52,28,4,4,0,0
106,28,4,5,1,0
38,28,5,3,0,0
125,28,4,5,1,0
73,28,3,3,0,0
21,28,4,4,0,0
5,28,2,3,0,0
58,28,4,4,1,0
111,28,4,3,0,0
76,28,4,5,1,0
146,28,4,4,1,0
59,28,4,4,0,0
25,28,5,5,1,0
60,28,2,4,0,0
78,28,6,5,1,0
114,28,4,4,0,0
126,28,4,3,1,0
63,28,5,4,1,0
34,28,5,4,0,0
69,28,4,3,1,0
18,28,4,4,1,0
47,28,6,5,0,0
53,28,4,4,1,0
48,28,6,5,0,0
14,28,3,4,0,0
136,28,3,4,1,0
33,28,5,3,0,0
34,28,3,3,0,0
34,28,4,5,0,0
34,28,5,4,0,0
18,28,3,4,1,0
71,28,4,4,0,0
7,28,5,4,0,0
19,28,5,4,1,0
20,28,3,4,1,0
3,28,4,3,0,0
56,28,4,3,1,0
17,28,5,4,0,0
29,28,4,4,0,0
24,28,4,4,1,0
7,28,5,4,0,0
8,28,3,4,1,0
8,28,3,3,1,0
147,28,3,4,0,0
55,28,5,3,0,0
39,28,5,5,1,0
39,28,4,3,1,0
17,28,5,4,0,0
6,28,4,4,1,0
58,28,4,4,1,0
70,28,4,4,0,0
36,28,5,5,0,0
61,28,5,5,1,0
39,28,4,5,1,0
5,28,4,5,0,0
7,28,3,3,0,0
19,28,4,4,1,0
127,28,4,4,0,0
1,28,5,3,0,0
7,28,5,5,0,0
7,28,4,3,0,0
146,28,4,5,1,0
25,28,4,3,1,0
44,28,5,4,1,0
3,28,5,4,0,0
3,28,5,4,0,0
11,28,4,5,0,0
38,28,5,5,0,0
45,28,3,5,1,0
42,28,4,3,1,0
141,28,5,5,1,0
58,28,4,5,1,0
139,28,5,4,1,0
28,28,3,5,0,0
66,28,3,4,1,0
56,28,5,5,1,0
9,28,4,4,1,0
60,28,3,4,0,0
132,29,4,6,0,1
72,29,5,5,1,1
81,29,5,3,1,1
120,29,4,3,1,1
115,29,5,4,1,1
80,29,4,4,0,1
118,29,6,4,0,1
82,29,4,4,0,1
102,29,3,4,0,1
13,29,2,2,1,1
120,29,5,4,1,1
82,29,4,3,0,1
16,29,4,3,1,1
116,29,4,5,0,1
29,29,5,4,0,1
121,29,5,5,0,1
106,29,6,6,1,1
83,29,5,5,1,1
107,29,3,3,0,1
124,29,3,5,0,1
137,29,6,4,1,1
108,29,4,4,0,1
80,29,4,4,0,1
82,29,4,5,0,1
14,29,4,4,0,1
147,29,4,4,0,1
38,29,6,4,0,1
16,29,5,4,1,1
98,29,5,3,1,1
133,29,3,3,1,1
12,29,5,4,1,1
108,29,5,4,0,1
110,29,3,3,1,1
110,29,3,3,1,1
129,29,5,4,1,1
8,29,4,4,1,1
73,29,5,4,0,1
149,29,4,4,0,1
81,29,5,3,1,1
29,29,5,5,0,1
99,29,3,4,1,1
99,29,3,5,1,1
48,29,3,4,0,1
84,29,4,3,1,1
84,29,4,3,1,1
102,29,3,4,0,1
68,29,3,3,0,1
16,29,4,4,1,1
18,29,4,4,1,1
1,29,5,3,0,1
125,29,4,3,1,1
55,29,5,4,0,1
109,29,4,4,1,1
138,29,4,5,0,1
23,29,5,5,1,1
128,29,5,4,0,1
128,29,5,4,0,1
112,29,3,3,0,1
8,29,4,4,1,1
147,29,3,4,0,1
147,29,3,3,0,1
4,29,5,5,1,1
80,29,4,4,0,1
63,29,4,4,1,1
46,29,3,3,0,1
47,29,3,5,0,1
30,29,5,5,1,1
31,29,6,5,0,1
101,29,4,6,0,1
50,29,3,5,0,1
4,29,5,6,1,1
10,29,6,5,0,1
103,29,5,5,1,1
1,29,4,2,0,1
19,29,4,5,1,1
71,29,3,4,0,1
3,29,5,4,0,1
4,29,5,4,1,1
143,29,5,5,1,1
144,29,2,2,1,1
110,29,5,5,1,1
144,29,4,5,1,1
76,29,5,4,1,1
146,29,3,3,1,1
70,29,4,4,0,1
95,29,4,3,0,1
95,29,5,4,0,1
130,29,3,3,0,1
28,29,5,4,0,1
98,29,5,4,1,1
45,29,4,5,1,1
28,29,4,4,0,1
24,29,4,5,1,1
100,29,3,4,1,1
89,29,4,4,1,1
19,29,4,4,1,1
91,29,5,3,0,1
34,29,5,4,0,1
127,29,4,4,0,1
75,29,4,3,1,1
58,29,5,5,1,1
36,29,4,4,0,1
112,29,4,4,0,1
95,29,6,5,0,1
72,29,5,4,1,1
55,29,4,3,0,1
5,29,5,4,0,1
144,29,3,3,1,1
52,29,4,4,0,1
54,29,5,4,0,1
113,29,5,5,0,1
78,29,5,4,1,1
32,29,5,4,0,1
44,29,4,4,1,1
91,29,4,4,0,1
44,29,2,3,1,1
51,29,5,5,1,1
93,29,4,4,1,1
52,29,4,4,0,1
70,29,4,3,0,1
76,29,4,4,1,1
53,29,5,4,1,1
36,29,3,3,0,1
19,29,4,5,1,1
89,29,4,4,1,1
37,29,5,5,0,1
68,29,3,4,0,1
92,29,5,4,0,1
35,29,4,4,1,1
58,29,6,5,1,1
58,29,5,3,1,1
18,29,5,4,1,1
42,29,5,3,1,1
43,29,4,4,0,1
61,29,4,3,1,1
61,29,5,3,1,1
27,29,3,3,0,1
74,29,3,3,0,1
5,29,4,3,0,1
14,29,3,3,0,1
78,29,4,5,1,1
24,29,2,3,1,1
53,29,6,5,1,1
22,29,4,4,1,1
62,29,6,5,0,1
35,29,4,4,1,1
59,29,3,3,0,1
27,29,4,3,0,1
60,29,6,5,0,1
60,29,4,3,0,1
26,29,4,3,1,1
35,29,4,4,1,1
27,29,5,6,0,1
42,29,5,3,1,1
57,29,3,4,0,1
18,29,4,4,1,1
137,30,4,4,1,0
115,30,2,3,1,0
133,30,4,3,1,0
47,30,3,5,0,0
116,30,3,3,0,0
119,30,4,5,0,0
150,30,4,5,0,0
2,30,6,4,1,0
107,30,4,5,0,0
124,30,4,4,0,0
85,30,5,4,0,0
67,30,4,4,1,0
136,30,5,4,1,0
97,30,3,3,0,0
137,30,4,4,1,0
138,30,3,5,0,0
80,30,3,4,0,0
28,30,4,4,0,0
81,30,4,4,1,0
114,30,4,3,0,0
117,30,3,3,1,0
132,30,3,4,0,0
122,30,4,5,0,0
48,30,4,5,0,0
84,30,5,4,1,0
50,30,4,4,0,0
120,30,4,4,1,0
103,30,3,3,1,0
80,30,3,4,0,0
122,30,5,4,0,0
99,30,5,5,1,0
107,30,3,5,0,0
107,30,3,4,0,0
101,30,5,4,0,0
102,30,4,4,0,0
136,30,3,3,1,0
125,30,4,4,1,0
68,30,3,3,0,0
99,30,5,4,1,0
82,30,4,4,0,0
30,30,5,3,1,0
84,30,4,4,1,0
84,30,4,4,1,0
139,30,5,5,1,0
29,30,4,4,0,0
29,30,3,4,0,0
1,30,3,3,0,0
2,30,6,5,1,0
141,30,5,4,1,0
108,30,3,4,0,0
108,30,4,5,0,0
91,30,4,6,0,0
74,30,3,3,0,0
128,30,4,3,0,0
77,30,5,4,0,0
2,30,6,5,1,0
95,30,4,5,0,0
77,30,5,3,0,0
130,30,5,5,0,0
147,30,4,4,0,0
131,30,5,5,0,0
10,30,4,3,0,0
97,30,4,4,0,0
149,30,5,4,0,0
122,30,5,3,0,0
29,30,4,4,0,0
64,30,3,4,0,0
47,30,4,4,0,0
47,30,5,3,0,0
30,30,5,3,1,0
31,30,6,5,0,0
15,30,4,4,0,0
87,30,5,3,0,0
105,30,3,4,0,0
90,30,3,4,0,0
55,30,4,5,0,0
38,30,3,4,0,0
126,30,4,3,1,0
127,30,4,4,0,0
69,30,4,4,1,0
128,30,3,5,0,0
112,30,3,3,0,0
77,30,4,4,0,0
147,30,4,3,0,0
78,30,5,5,1,0
131,30,4,3,0,0
44,30,4,4,1,0
44,30,3,4,1,0
62,30,4,3,0,0
149,30,6,5,0,0
63,30,3,3,1,0
150,30,4,4,0,0
14,30,3,4,0,0
16,30,4,3,1,0
51,30,5,3,1,0
34,30,3,4,0,0
138,30,2,5,0,0
52,30,4,4,0,0
139,30,4,5,1,0
36,30,3,2,0,0
89,30,3,4,1,0
141,30,5,5,1,0
74,30,4,3,0,0
95,30,3,3,0,0
55,30,3,4,0,0
55,30,4,4,0,0
62,30,3,4,0,0
28,30,5,4,0,0
12,30,2,3,1,0
7,30,4,4,0,0
128,30,3,3,0,0
65,30,4,3,0,0
141,30,5,4,1,0
14,30,5,4,0,0
14,30,4,4,0,0
61,30,4,3,1,0
38,30,3,5,0,0
